,Order_ID,Customer_ID,Postal_Code,Product_ID,Sales,Quantity,Discount,Profit,Category,Sub-Category,Product_Name,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,Country/Region,City,State,Region,Month_Order,Day_Order,Days_Shipping,pca_1,pca_2,clusters
9495,US-2019-123610,VM-21835,92691,TEC-AC-10004518,120.0,6,0.0,46.8,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,2019-05-12,2019-05-16,Standard Class,Vivian Mathis,Consumer,United States,Mission Viejo,California,West,5,12,4,1.110979854384686,-0.6096203215427383,2
9496,US-2019-123610,VM-21835,92691,OFF-AP-10002222,8.67,1,0.0,2.3409,Office Supplies,Appliances,Staple holder,2019-05-12,2019-05-16,Standard Class,Vivian Mathis,Consumer,United States,Mission Viejo,California,West,5,12,4,0.9238112375941763,0.6015652419595551,1
9497,CA-2020-118213,AB-10060,46142,OFF-PA-10002615,4.41,1,0.0,2.0286,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",2020-11-05,2020-11-07,First Class,Adam Bellavance,Home Office,United States,Greenwood,Indiana,Central,11,5,2,-0.3163915086397941,0.5790332373953339,0
9498,CA-2020-118213,AB-10060,46142,OFF-PA-10000565,167.94,3,0.0,82.2906,Office Supplies,Paper,Easy-staple paper,2020-11-05,2020-11-07,First Class,Adam Bellavance,Home Office,United States,Greenwood,Indiana,Central,11,5,2,-0.3163915086397941,0.5790332373953339,0
9499,CA-2020-118213,AB-10060,46142,OFF-PA-10003673,67.8,10,0.0,31.188,Office Supplies,Paper,Strathmore Photo Mount Cards,2020-11-05,2020-11-07,First Class,Adam Bellavance,Home Office,United States,Greenwood,Indiana,Central,11,5,2,-0.3163915086397941,0.5790332373953339,0
9500,CA-2019-149237,CM-12235,53209,FUR-FU-10002088,26.94,3,0.0,11.3148,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,2019-05-26,2019-05-30,Standard Class,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,Central,5,26,4,-0.08636821288056781,-0.9206984029663624,3
9501,US-2018-158589,KW-16570,94109,FUR-FU-10001546,32.04,3,0.0,8.01,Furniture,Furnishings,Dana Swing-Arm Lamps,2018-11-20,2018-11-24,Standard Class,Kelly Williams,Consumer,United States,San Francisco,California,West,11,20,4,1.2681952280973432,-0.7387232593471947,2
9502,CA-2019-101329,MM-17920,13440,OFF-AR-10000614,32.13,9,0.0,8.3538,Office Supplies,Art,Barrel Sharpener,2019-04-22,2019-04-29,Standard Class,Michael Moore,Consumer,United States,Rome,New York,East,4,22,7,-0.8126241171084183,0.3483884002780272,0
9503,CA-2019-101329,MM-17920,13440,OFF-AR-10003190,2.88,1,0.0,0.8064,Office Supplies,Art,Newell 32,2019-04-22,2019-04-29,Standard Class,Michael Moore,Consumer,United States,Rome,New York,East,4,22,7,-0.8126241171084183,0.3483884002780272,0
9504,CA-2019-113607,PW-19030,10009,TEC-PH-10004094,1091.93,7,0.0,272.9825,Technology,Phones,Motorola L703CM,2019-10-14,2019-10-18,Standard Class,Pauline Webber,Corporate,United States,New York City,New York,East,10,14,4,-0.8025140407929137,-0.9649303168560578,3
9505,CA-2019-113607,PW-19030,10009,OFF-PA-10001970,111.96,2,0.0,54.8604,Office Supplies,Paper,Xerox 1881,2019-10-14,2019-10-18,Standard Class,Pauline Webber,Corporate,United States,New York City,New York,East,10,14,4,-0.9953565588556006,0.405914387662353,0
9506,CA-2017-149104,RD-19900,48127,OFF-AR-10002952,26.7,2,0.0,7.476,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,2017-04-05,2017-04-07,Second Class,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,Central,4,5,2,-0.3204625976330249,0.4893739356009831,0
9507,CA-2017-149104,RD-19900,48127,OFF-BI-10004209,40.2,5,0.0,18.09,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2017-04-05,2017-04-07,Second Class,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,Central,4,5,2,-0.34967457486173587,0.6094088596723101,0
9508,CA-2017-149104,RD-19900,48127,OFF-AR-10004685,13.89,3,0.0,4.5837,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2017-04-05,2017-04-07,Second Class,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,Central,4,5,2,-0.3204625976330249,0.4893739356009831,0
9509,CA-2017-149104,RD-19900,48127,OFF-ST-10000991,689.82,6,0.0,20.6946,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,2017-04-05,2017-04-07,Second Class,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,Central,4,5,2,-0.32473602598458745,0.4956643516946516,0
9510,CA-2019-105263,LM-17065,10024,OFF-AR-10002399,38.34,9,0.0,15.7194,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",2019-08-06,2019-08-11,Standard Class,Liz MacKendrick,Consumer,United States,New York City,New York,East,8,6,5,-0.9888631772383405,0.311756607093422,0
9511,CA-2017-130575,CS-11845,60623,OFF-BI-10002353,9.264,3,0.8,-13.896,Office Supplies,Binders,GBC VeloBind Cover Sets,2017-12-14,2017-12-16,First Class,Cari Sayre,Corporate,United States,Chicago,Illinois,Central,12,14,2,-0.37675661663227356,0.5965434377913785,0
9512,CA-2020-142461,KT-16480,75217,FUR-BO-10001811,204.6664,1,0.32,-6.0196,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",2020-05-30,2020-06-03,Second Class,Kean Thornton,Consumer,United States,Dallas,Texas,Central,5,30,4,-0.17581940589371475,-0.7530310787857113,3
9513,CA-2019-125220,BE-11410,54915,TEC-AC-10003033,1649.75,5,0.0,544.4175,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2019-10-14,2019-10-19,Standard Class,Bobby Elias,Consumer,United States,Appleton,Wisconsin,Central,10,14,5,-0.12224861226879646,-0.7653962803289588,3
9514,CA-2017-100293,NF-18475,32216,OFF-PA-10000176,91.056,6,0.2,31.8696,Office Supplies,Paper,Xerox 1887,2017-03-14,2017-03-18,Standard Class,Neil Französisch,Home Office,United States,Jacksonville,Florida,South,3,14,4,-0.2509894624244732,0.5810147108987019,0
9515,CA-2017-154165,DL-13315,60653,OFF-AR-10003631,54.208,14,0.2,8.8088,Office Supplies,Art,Staples in misc. colors,2017-02-17,2017-02-24,Standard Class,Delfina Latchford,Consumer,United States,Chicago,Illinois,Central,2,17,7,-0.3546686279146455,0.4848822570817657,0
9516,CA-2018-123939,MS-17710,43402,TEC-PH-10000923,26.982,3,0.4,4.0473,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",2018-08-24,2018-08-26,Second Class,Maurice Satty,Consumer,United States,Bowling Green,Ohio,East,8,24,2,-0.4720929849099006,-0.9049009887430091,3
9517,CA-2018-123939,MS-17710,43402,OFF-LA-10003190,6.912,3,0.2,2.5056,Office Supplies,Labels,Avery 474,2018-08-24,2018-08-26,Second Class,Maurice Satty,Consumer,United States,Bowling Green,Ohio,East,8,24,2,-0.6504202615024322,0.3210008365190897,0
9518,CA-2018-123939,MS-17710,43402,OFF-ST-10003208,435.504,3,0.2,48.9942,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,2018-08-24,2018-08-26,Second Class,Maurice Satty,Consumer,United States,Bowling Green,Ohio,East,8,24,2,-0.6624601393959779,0.379416799303821,0
9519,US-2020-104451,MM-18055,94110,OFF-AP-10000692,81.08,4,0.0,22.7024,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,2020-05-08,2020-05-12,Second Class,Michelle Moray,Consumer,United States,San Francisco,California,West,5,8,4,1.0456547746855314,0.6219602837931505,1
9520,CA-2019-101189,JB-15400,90049,OFF-ST-10004180,93.02,2,0.0,3.7208,Office Supplies,Storage,Safco Commercial Shelving,2019-02-04,2019-02-09,Standard Class,Jennifer Braxton,Corporate,United States,Los Angeles,California,West,2,4,5,1.1030150473517755,0.6774627458171287,1
9521,CA-2017-169446,SG-20605,60623,TEC-PH-10002817,323.976,3,0.2,36.4473,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,2017-12-19,2017-12-25,Standard Class,Speros Goranitis,Consumer,United States,Chicago,Illinois,Central,12,19,6,-0.16857490178013076,-0.7931451148713957,3
9522,CA-2017-169446,SG-20605,60623,OFF-PA-10000295,15.552,3,0.2,5.4432,Office Supplies,Paper,Xerox 229,2017-12-19,2017-12-25,Standard Class,Speros Goranitis,Consumer,United States,Chicago,Illinois,Central,12,19,6,-0.3614174198428176,0.5776995896470151,0
9523,CA-2017-169446,SG-20605,60623,OFF-ST-10000419,32.592,3,0.2,-7.7406,Office Supplies,Storage,"Rogers Jumbo File, Granite",2017-12-19,2017-12-25,Standard Class,Speros Goranitis,Consumer,United States,Chicago,Illinois,Central,12,19,6,-0.358942056266208,0.4911726731754342,0
9524,CA-2020-156958,PB-18805,98115,OFF-BI-10001524,83.92,5,0.2,29.372,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,2020-12-05,2020-12-06,First Class,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,12,5,1,0.5580161583385577,0.6977458467159707,1
9525,CA-2020-156958,PB-18805,98115,FUR-FU-10003268,199.9,5,0.0,39.98,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,2020-12-05,2020-12-06,First Class,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,12,5,1,0.8163660765086689,-0.8269867209552371,2
9526,CA-2020-156958,PB-18805,98115,TEC-PH-10000148,31.176,3,0.2,-7.0146,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,2020-12-05,2020-12-06,First Class,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,12,5,1,0.7733218617017834,-0.7003164493085179,2
9527,CA-2020-156958,PB-18805,98115,OFF-BI-10001543,172.752,6,0.2,60.4632,Office Supplies,Binders,GBC VeloBinder Manual Binding System,2020-12-05,2020-12-06,First Class,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,12,5,1,0.5580161583385577,0.6977458467159707,1
9528,CA-2020-156958,PB-18805,98115,OFF-BI-10002071,9.296,2,0.2,3.0212,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,2020-12-05,2020-12-06,First Class,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,12,5,1,0.5580161583385577,0.6977458467159707,1
9529,CA-2020-101637,AC-10615,77705,OFF-ST-10002352,12.768,2,0.2,0.9576,Office Supplies,Storage,Iris Project Case,2020-03-24,2020-03-25,Same Day,Ann Chong,Corporate,United States,Beaumont,Texas,Central,3,24,1,-0.3732575993964844,0.49564515174896906,0
9530,CA-2020-111759,MR-17545,98103,OFF-PA-10003127,52.76,2,0.0,24.2696,Office Supplies,Paper,Easy-staple paper,2020-07-08,2020-07-12,Standard Class,Mathew Reese,Home Office,United States,Seattle,Washington,West,7,8,4,0.5736107654389258,0.6802424465752888,1
9531,CA-2020-102729,BF-11215,75217,OFF-ST-10000464,55.616,2,0.2,5.5616,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",2020-10-26,2020-10-31,Standard Class,Benjamin Farhat,Home Office,United States,Dallas,Texas,Central,10,26,5,-0.3879224482047698,0.5066075959430588,0
9532,CA-2019-116596,BW-11200,10011,FUR-CH-10000553,427.644,14,0.1,80.7772,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",2019-10-27,2019-10-31,Standard Class,Ben Wallace,Consumer,United States,New York City,New York,East,10,27,4,-0.7692049024573253,-1.0116061787921138,3
9533,CA-2019-116596,BW-11200,10011,OFF-FA-10000134,40.67,7,0.0,12.6077,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",2019-10-27,2019-10-31,Standard Class,Ben Wallace,Consumer,United States,New York City,New York,East,10,27,4,-0.9792241513056656,0.24441689833098046,0
9534,CA-2019-116596,BW-11200,10011,OFF-ST-10000636,33.48,2,0.0,1.3392,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,2019-10-27,2019-10-31,Standard Class,Ben Wallace,Consumer,United States,New York City,New York,East,10,27,4,-0.9931366055899029,0.31804702318709055,0
9535,CA-2019-116596,BW-11200,10011,OFF-BI-10002949,9.728,2,0.2,3.2832,Office Supplies,Binders,Prestige Round Ring Binders,2019-10-27,2019-10-31,Standard Class,Ben Wallace,Consumer,United States,New York City,New York,East,10,27,4,-1.0180751544670514,0.431791531164749,0
9536,CA-2020-124191,TS-21610,60610,FUR-FU-10002364,8.856,3,0.6,-6.8634,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",2020-06-12,2020-06-14,Second Class,Troy Staebel,Consumer,United States,Chicago,Illinois,Central,6,12,2,-0.12324116090652167,-0.9230534503065801,3
9537,CA-2019-148747,AS-10045,94110,FUR-BO-10002613,477.666,2,0.15,84.294,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",2019-09-25,2019-09-27,First Class,Aaron Smayling,Corporate,United States,San Francisco,California,West,9,25,2,1.2522321841816186,-0.5898286579483016,2
9538,US-2020-169488,AA-10375,2908,OFF-PA-10002659,16.9,5,0.0,7.774,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,2020-09-07,2020-09-09,First Class,Allen Armold,Consumer,United States,Providence,Rhode Island,East,9,7,2,-0.6106334907969524,0.4720082531251424,0
9539,US-2020-169488,AA-10375,2908,OFF-PA-10000157,39.96,2,0.0,18.7812,Office Supplies,Paper,Xerox 191,2020-09-07,2020-09-09,First Class,Allen Armold,Consumer,United States,Providence,Rhode Island,East,9,7,2,-0.6106334907969524,0.4720082531251424,0
9540,CA-2018-135727,PS-18970,85023,FUR-CH-10004540,191.968,7,0.2,16.7972,Furniture,Chairs,Global Chrome Stack Chair,2018-05-11,2018-05-16,Second Class,Paul Stevenson,Home Office,United States,Phoenix,Arizona,West,5,11,5,0.7061307804779171,-0.7494467048468427,2
9541,CA-2018-135251,RP-19270,77095,OFF-LA-10004544,35.52,3,0.2,13.32,Office Supplies,Labels,Avery 505,2018-08-06,2018-08-10,Standard Class,Rachel Payne,Corporate,United States,Houston,Texas,Central,8,6,4,-0.3914156778829538,0.44545150465407835,0
9542,CA-2018-135251,RP-19270,77095,OFF-BI-10001097,6.23,5,0.8,-9.6565,Office Supplies,Binders,Avery Hole Reinforcements,2018-08-06,2018-08-10,Standard Class,Rachel Payne,Corporate,United States,Houston,Texas,Central,8,6,4,-0.42839410465364786,0.6176119754164681,0
9543,CA-2018-135251,RP-19270,77095,OFF-PA-10003302,56.704,2,0.2,19.1376,Office Supplies,Paper,Xerox 1906,2018-08-06,2018-08-10,Standard Class,Rachel Payne,Corporate,United States,Houston,Texas,Central,8,6,4,-0.40593091935310904,0.5903943839103905,0
9544,CA-2018-135251,RP-19270,77095,FUR-BO-10003965,369.1992,3,0.32,-114.0174,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,2018-08-06,2018-08-10,Standard Class,Rachel Payne,Corporate,United States,Houston,Texas,Central,8,6,4,-0.19313121891034393,-0.7498522474941323,3
9545,CA-2017-166590,NC-18625,47201,TEC-AC-10003433,1.98,2,0.0,0.891,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2017-10-29,2017-11-02,Standard Class,Noah Childs,Corporate,United States,Columbus,Indiana,Central,10,29,4,-0.14476783318903635,-0.7610199490388692,3
9546,CA-2017-166590,NC-18625,47201,OFF-PA-10000482,75.88,2,0.0,35.6636,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",2017-10-29,2017-11-02,Standard Class,Noah Childs,Corporate,United States,Columbus,Indiana,Central,10,29,4,-0.3429932033705833,0.5837589836997434,0
9547,CA-2019-131744,SC-20770,19134,OFF-PA-10004610,6.848,2,0.2,2.14,Office Supplies,Paper,Xerox 1900,2019-06-18,2019-06-20,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,6,18,2,-0.7671222566424827,0.43916315119962257,0
9548,CA-2019-131744,SC-20770,19134,OFF-BI-10003910,4.626,2,0.7,-3.855,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2019-06-18,2019-06-20,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,6,18,2,-0.7895854419430215,0.4663807427057002,0
9549,CA-2019-131744,SC-20770,19134,OFF-AP-10001394,453.6,3,0.2,90.72,Office Supplies,Appliances,Harmony Air Purifier,2019-06-18,2019-06-20,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,6,18,2,-0.7560655032514456,0.3055697819633032,0
9550,CA-2018-160864,NF-18595,95123,OFF-BI-10004654,13.848,3,0.2,5.193,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2018-05-03,2018-05-06,First Class,Nicole Fjeld,Home Office,United States,San Jose,California,West,5,3,3,0.9054346011686205,0.7576363640701416,1
9551,CA-2018-147690,SC-20020,19140,OFF-ST-10001526,577.584,6,0.2,43.3188,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,2018-11-10,2018-11-14,Standard Class,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,East,11,10,4,-0.7671918294435087,0.3545338505128254,0
9552,CA-2018-163923,BD-11560,22153,TEC-AC-10000358,151.96,4,0.0,36.4704,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,2018-05-30,2018-06-03,Standard Class,Brendan Dodson,Home Office,United States,Springfield,Virginia,South,5,30,4,-0.046731808849325394,-0.7610777903542468,3
9553,CA-2019-125724,SM-20950,80020,FUR-FU-10000246,68.432,7,0.2,8.554,Furniture,Furnishings,Aluminum Document Frame,2019-09-22,2019-09-27,Standard Class,Suzanne McNair,Corporate,United States,Broomfield,Colorado,West,9,22,5,0.7012221504670113,-0.8327294182296203,2
9554,CA-2018-111612,EB-14110,43229,FUR-FU-10003799,71.12,5,0.2,9.779,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",2018-11-28,2018-12-02,Standard Class,Eugene Barchas,Consumer,United States,Columbus,Ohio,East,11,28,4,-0.4500161869938129,-1.0312901588268122,3
9555,CA-2018-111612,EB-14110,43229,OFF-FA-10003021,3.008,2,0.2,0.564,Office Supplies,Fasteners,Staples,2018-11-28,2018-12-02,Standard Class,Eugene Barchas,Consumer,United States,Columbus,Ohio,East,11,28,4,-0.6695151020025383,0.30606777601062685,0
9556,CA-2018-156853,HP-14815,3301,OFF-PA-10003656,184.66,7,0.0,84.9436,Office Supplies,Paper,Xerox 1935,2018-12-03,2018-12-05,Second Class,Harold Pawlan,Home Office,United States,Concord,New Hampshire,East,12,3,2,-0.6081716289481116,0.4824324337298961,0
9557,CA-2017-103086,EB-14170,77095,FUR-FU-10004586,5.312,2,0.6,-1.5936,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,2017-10-17,2017-10-19,Second Class,Evan Bailliet,Consumer,United States,Houston,Texas,Central,10,17,2,-0.1680100707277252,-0.9116991040468864,3
9558,CA-2019-129280,SM-20905,43055,TEC-AC-10003832,132.52,5,0.2,34.7865,Technology,Accessories,Logitech P710e Mobile Speakerphone,2019-05-03,2019-05-05,First Class,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,5,3,2,-0.4723063447983306,-0.8883510701973587,3
9559,CA-2019-129280,SM-20905,43055,OFF-ST-10002554,195.64,5,0.2,-44.019,Office Supplies,Storage,Tennsco Industrial Shelving,2019-05-03,2019-05-05,First Class,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,5,3,2,-0.668056351403268,0.36990094606967316,0
9560,CA-2019-129280,SM-20905,43055,FUR-FU-10001876,51.968,2,0.2,10.3936,Furniture,Furnishings,"Computer Room Manger, 14""",2019-05-03,2019-05-05,First Class,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,5,3,2,-0.4346449821103052,-1.041087113623876,3
9561,CA-2019-129280,SM-20905,43055,TEC-AC-10002637,431.976,3,0.2,-75.5958,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),2019-05-03,2019-05-05,First Class,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,5,3,2,-0.4723063447983306,-0.8883510701973587,3
9562,CA-2019-129280,SM-20905,43055,TEC-MA-10003589,224.937,3,0.7,-164.9538,Technology,Machines,Cisco 8961 IP Phone Charcoal,2019-05-03,2019-05-05,First Class,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,5,3,2,-0.4918286784375937,-0.7738407944703969,3
9563,CA-2019-129280,SM-20905,43055,OFF-LA-10000081,6.0,2,0.2,2.1,Office Supplies,Labels,Avery 496,2019-05-03,2019-05-05,First Class,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,5,3,2,-0.6560164735097223,0.3114849832849419,0
9564,CA-2018-161242,CG-12040,90045,OFF-PA-10001838,11.76,2,0.0,5.7624,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2018-06-01,2018-06-08,Standard Class,Catherine Glotzbach,Home Office,United States,Los Angeles,California,West,6,1,7,1.1007950940860778,0.7653301102923915,1
9565,CA-2017-130428,TG-21640,33614,FUR-CH-10002965,1125.488,7,0.2,98.4802,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",2017-03-31,2017-03-31,Same Day,Trudy Glocke,Consumer,United States,Tampa,Florida,South,3,31,0,-0.017481634959344013,-0.8435741599567317,3
9566,CA-2017-130428,TG-21640,33614,OFF-BI-10001636,12.645,5,0.7,-10.116,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,2017-03-31,2017-03-31,Same Day,Trudy Glocke,Consumer,United States,Tampa,Florida,South,3,31,0,-0.2663518869690702,0.5998235500001311,0
9567,CA-2017-130428,TG-21640,33614,OFF-AR-10004027,4.032,2,0.2,1.0584,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",2017-03-31,2017-03-31,Same Day,Trudy Glocke,Consumer,United States,Tampa,Florida,South,3,31,0,-0.23713990974035923,0.4797886259288041,0
9568,CA-2020-104388,DK-12835,68025,TEC-PH-10002293,79.96,4,0.0,22.3888,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,2020-07-05,2020-07-07,First Class,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,Central,7,5,2,-0.11798442476266165,-0.794248433431179,3
9569,CA-2018-113131,MB-17305,43229,OFF-BI-10003196,6.732,6,0.7,-4.488,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2018-09-24,2018-09-24,Same Day,Maria Bertelson,Consumer,United States,Columbus,Ohio,East,9,24,0,-0.7037870530304768,0.4869662812674649,0
9570,CA-2018-113131,MB-17305,43229,OFF-ST-10001172,33.568,2,0.2,1.6784,Office Supplies,Storage,"Tennsco Lockers, Sand",2018-09-24,2018-09-24,Same Day,Maria Bertelson,Consumer,United States,Columbus,Ohio,East,9,24,0,-0.6788485041533285,0.37322177328980644,0
9571,CA-2018-113131,MB-17305,43229,OFF-EN-10003068,15.84,2,0.2,5.544,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,2018-09-24,2018-09-24,Same Day,Maria Bertelson,Consumer,United States,Columbus,Ohio,East,9,24,0,-0.6693763295547261,0.3027741768176223,0
9572,CA-2018-113131,MB-17305,43229,OFF-LA-10003510,24.424,1,0.2,7.9378,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",2018-09-24,2018-09-24,Same Day,Maria Bertelson,Consumer,United States,Columbus,Ohio,East,9,24,0,-0.6668086262597828,0.31480581050507517,0
9573,CA-2018-113131,MB-17305,43229,OFF-AR-10003504,17.12,5,0.2,1.926,Office Supplies,Art,Newell 347,2018-09-24,2018-09-24,Same Day,Maria Bertelson,Consumer,United States,Columbus,Ohio,East,9,24,0,-0.6745750758017659,0.3669313571961379,0
9574,CA-2018-148495,SF-20065,91767,FUR-FU-10001889,31.56,3,0.0,10.4148,Furniture,Furnishings,Ultra Door Pull Handle,2018-08-13,2018-08-13,Same Day,Sandra Flanagan,Consumer,United States,Pomona,California,West,8,13,0,1.1537034192300275,-0.7691362771795794,2
9575,CA-2018-143147,PS-18760,78207,FUR-CH-10000863,105.686,1,0.3,-28.6862,Furniture,Chairs,Novimex Swivel Fabric Task Chair,2018-05-26,2018-05-28,Second Class,Pamela Stobb,Consumer,United States,San Antonio,Texas,Central,5,26,2,-0.15523705821507883,-0.8326614625836068,3
9576,CA-2018-143147,PS-18760,78207,TEC-MA-10004679,399.54,2,0.4,-79.908,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2018-05-26,2018-05-28,Second Class,Pamela Stobb,Consumer,United States,San Antonio,Texas,Central,5,26,2,-0.20294108838198227,-0.6467500011444725,3
9577,CA-2018-143147,PS-18760,78207,FUR-CH-10004754,104.93,5,0.3,-4.497,Furniture,Chairs,"Global Stack Chair with Arms, Black",2018-05-26,2018-05-28,Second Class,Pamela Stobb,Consumer,United States,San Antonio,Texas,Central,5,26,2,-0.15523705821507883,-0.8326614625836068,3
9578,CA-2020-152975,RB-19705,10035,TEC-PH-10004586,1079.85,3,0.0,323.955,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,2020-09-14,2020-09-16,First Class,Roger Barcio,Home Office,United States,New York City,New York,East,9,14,2,-0.7953900522818309,-0.973304060217772,3
9579,CA-2020-152975,RB-19705,10035,OFF-ST-10001370,70.98,1,0.0,3.549,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,2020-09-14,2020-09-16,First Class,Roger Barcio,Home Office,United States,New York City,New York,East,9,14,2,-0.9857572067679081,0.3110137278290579,0
9580,CA-2020-152975,RB-19705,10035,OFF-AR-10001988,29.95,5,0.0,8.6855,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,2020-09-14,2020-09-16,First Class,Roger Barcio,Home Office,United States,New York City,New York,East,9,14,2,-0.9814837784163455,0.30472331173538936,0
9581,CA-2020-152975,RB-19705,10035,FUR-CH-10003298,589.41,5,0.1,-6.549,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",2020-09-14,2020-09-16,First Class,Roger Barcio,Home Office,United States,New York City,New York,East,9,14,2,-0.7618255036353303,-1.0186394741501466,3
9582,CA-2019-107475,RS-19870,19120,OFF-FA-10002988,9.648,6,0.2,3.4974,Office Supplies,Fasteners,Ideal Clamps,2019-06-07,2019-06-11,Standard Class,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,East,6,7,4,-0.7527685545374472,0.2835846216640784,0
9583,CA-2020-116127,SB-20185,10024,FUR-BO-10002213,400.784,1,0.2,-5.0098,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,2020-06-25,2020-06-27,Second Class,Sarah Brown,Consumer,United States,New York City,New York,East,6,25,2,-0.780522742657024,-0.9389107555343165,3
9584,CA-2020-132584,HJ-14875,48234,OFF-ST-10000344,53.72,4,0.0,13.9672,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",2020-08-26,2020-08-27,First Class,Heather Jas,Home Office,United States,Detroit,Michigan,Central,8,26,1,-0.3252554525911383,0.49053396133974936,0
